sevencs_fav,sevencs_nce_median,dups,max_seven_cs,individ_tripod_rating,individ_sgp_rating,individ_sgp_percentile,individ_msgp
0.528502584,33,0,,3,4,97,79
0.528304696,43,0,,3,3,80,63.47
0.528115749,46,0,,3,3,37,45
0.5279333,43,0,,3,3,50,50.5
0.527867794,38,0,,3,3,31,43
0.527429163,25,0,,2,3,68,57.525
0.526332319,37,0,,3,3,22,39.25
0.526290417,36,0,,3,2,8,29
0.52523905,45,0,,3,3,38,45.96
0.525208473,39,0,,3,3,16,36.23333333
0.52515018,45,0,,3,3,17,36.74
0.524925709,20,0,,1,4,87,67
0.52417326,44,0,,3,4,98,81.63636364
0.523791611,48,0,,3,2,9,30.965
0.522823453,42,0,,3,2,8,29.02
0.522099733,37,0,,3,3,73,60
0.5219962,38,0,,3,3,48,49.56
0.521958351,37,0,,3,4,83,65
0.521104872,36,0,,3,3,42,47.1
0.520900786,40,0,,3,3,64,56
0.51964283,39,0,,3,3,43,47.7761194
0.5192554,38,0,,3,3,24,40.29
0.518772185,44,0,,3,3,47,49
0.518748522,43,0,,3,4,94,75.25
0.517690122,38,0,,3,3,67,57.045
0.516643047,46,0,,3,3,18,37.125
0.515468419,34,0,,3,3,22,39.075
0.514933527,42,0,,3,3,16,36
0.514694989,17,0,,1,3,43,47.525
0.514614403,44,0,,3,3,33,43.75
0.512878358,50,0,,3,3,65,56.2
0.512433708,40,0,,3,3,50,50.5
0.512401044,29,0,,2,3,16,35.74626866
0.512118638,36,0,,3,3,42,47.26
0.511922717,36,0,,3,3,56,52.625
0.511787474,31,0,,2,1,1,15
0.511448503,38,0,,3,1,3,22
0.51058352,42,0,,3,2,11,32
0.510583043,32,0,,2,3,77,61.54
0.510040402,42,0,,3,2,7,28.67
0.510011673,43,0,,3,3,64,56
0.509397566,37,0,,3,3,52,51.415
0.50921011,39,0,,3,2,13,34
0.508472323,41,0,,3,1,1,17
0.507783651,27,0,,2,3,58,53.54
0.50713551,13,0,,1,4,95,77
0.50557667,43,0,,3,4,82,64.69
0.504677892,45,0,,3,3,49,50
0.504616439,20,0,,1,4,98,82
0.503718019,39,0,,3,3,40,46.3030303
0.503708243,14,0,,1,3,48,49.75
0.50262922,31,0,,2,4,95,76
0.502556801,45,0,,3,3,66,56.83
0.502342582,38,0,,3,3,72,59.77
0.500135303,44,0,,3,3,73,60
0.499749362,37,0,,3,1,4,24.25
0.499604017,13,0,,1,3,47,49
0.499238282,33,0,,3,3,80,63.33
0.49843514,21,0,,1,3,70,58.71
0.498362511,35,0,,3,2,15,35.225
0.497039318,36,0,,3,3,79,62.615
0.496506214,17,0,,1,2,7,28.5
0.496488154,37,0,,3,3,26,41
0.493444592,33,0,,3,3,57,53.13
0.493096113,31,0,,2,3,64,56
0.49308148,42,0,,3,4,93,74.28
0.492821753,40,0,,3,2,15,35.25
0.492603838,41,0,,3,4,89,69.3
0.492492646,32,0,,2,3,39,46.11
0.49167648,34,0,,3,3,64,56
0.491527379,43,0,,3,2,8,29
0.491084278,38,0,,3,3,42,47.335
0.491027087,21,0,,1,3,65,56.215
0.490958095,39,0,,3,3,62,55
0.490764439,42,0,,3,2,12,33.5
0.489798695,36,0,,3,3,46,48.875
0.489421695,44,0,,3,3,25,40.88059701
0.488901466,38,0,,3,3,20,38
0.488155425,28,0,,2,2,7,28.035
0.487846851,43,0,,3,3,59,54
0.485023439,33,0,,3,3,31,43
0.484169155,38,0,,3,3,35,44.25
0.483885616,38,0,,3,4,97,81
0.483763605,34,0,,3,3,20,38.21052632
0.483555466,43,0,,3,4,99,85
0.483041048,31,0,,2,3,70,58.89
0.480451137,21,0,,1,3,26,41
0.480199784,32,0,,2,3,39,46
0.479388326,38,0,,3,1,2,21
0.478663653,18,0,,1,4,94,75.6
0.478306115,37,0,,3,2,9,30.97
0.477142483,32,0,,2,1,3,22.45
0.477087796,7,0,,1,3,29,42
0.476033717,39,0,,3,2,15,35
0.475696892,33,0,,3,3,22,39
0.475369602,30,0,,2,2,10,31.1
0.473708302,40,0,,3,3,26,41
0.473335057,36,0,,3,2,9,30
0.473256379,33,0,,3,4,94,75.5
0.472335428,12,0,,1,3,56,52.9
0.471277833,34,0,,3,3,72,59.48
0.470339417,32,0,,2,3,43,47.51
0.468897462,38,0,,3,3,24,40.25
0.468669504,40,0,,3,3,20,38
0.467868805,32,0,,2,3,39,46.01
0.467630893,32,0,,2,4,87,67
0.466276228,30,0,,2,3,45,48.5
0.465949953,28,0,,2,4,90,70.46
0.465767711,35,0,,3,3,76,61.40298507
0.465411395,36,0,,3,4,90,70
0.464909852,29,0,,2,3,76,61.07462687
0.462393552,31,0,,2,3,61,54.71
0.462246835,36,0,,3,4,94,74.645
0.461532295,32,0,,2,4,90,70
0.461363375,34,0,,3,3,35,44.495
0.460529774,27,0,,2,3,35,44.33
0.459294856,29,0,,2,3,74,60.5
0.459108412,31,0,,2,3,55,52.035
0.458330125,36,0,,3,3,17,36.5
0.458098263,31,0,,2,3,76,61
0.457646847,40,0,,3,2,9,30
0.45518294,30,0,,2,3,60,54.17
0.454876542,42,0,,3,1,2,21
0.453243643,42,0,,3,2,13,34.33
0.451322526,30,0,,2,3,48,49.665
0.450603306,33,0,,3,4,97,81
0.448836386,29,0,,2,3,57,53
0.448577374,35,0,,3,3,48,49.765
0.447333634,27,0,,2,3,63,55.75
0.447327703,12,0,,1,3,63,55.5
0.446991473,28,0,,2,3,20,38
0.446612716,29,0,,2,3,21,38.77
0.444601923,28,0,,2,3,39,46
0.444595367,35,0,,3,3,20,38
0.443537027,30,0,,2,2,8,29.84
0.442782402,38,0,,3,3,79,62.68
0.440651506,32,0,,2,3,37,45
0.439891845,28,0,,2,3,71,59
0.438532263,37,0,,3,3,80,63.33
0.437392235,31,0,,2,3,64,56
0.436579347,34,0,,3,3,47,49
0.436110497,31,0,,2,3,32,43.69
0.4346928,34,0,,3,2,9,30.94
0.434600145,35,0,,3,3,55,52
0.433808595,9,0,,1,3,70,58.5
0.432961851,30,0,,2,3,40,46.66
0.432180196,33,0,,3,4,99,87
0.429421782,29,0,,2,1,2,20.415
0.429284036,39,0,,3,3,58,53.96
0.428766251,38,0,,3,3,32,43.5
0.426514,12,0,,1,3,31,43
0.426097363,32,0,,2,3,25,40.5
0.420407355,30,0,,2,3,19,37.78
0.418741643,25,0,,2,3,22,39
0.418426603,27,0,,2,3,58,53.5
0.417551696,31,0,,2,3,26,41
0.417302579,19,0,,1,3,46,48.875
0.41726017,34,0,,3,3,32,43.5
0.414846748,28,0,,2,3,50,50.375
0.414185464,26,0,,2,1,5,26
0.411873847,31,0,,2,3,48,49.44
0.411671937,23,0,,1,4,82,64.19
0.410710365,36,0,,3,3,29,42
0.410640806,27,0,,2,2,13,34
0.410191536,23,0,,1,4,98,81.83
0.408741593,29,0,,2,3,50,50.125
0.407194436,29,0,,2,3,27,41.46268657
0.407044202,36,0,,3,3,48,49.5
0.406475335,21,0,,1,4,87,67
0.405970484,32,0,,2,3,77,61.81
0.403882265,27,0,,2,3,20,38.14
0.401540816,26,0,,2,1,4,25.5
0.400896847,26,0,,2,3,76,61.29
0.399822742,22,0,,1,3,20,38
0.396129161,26,0,,2,3,52,51
0.396046788,27,0,,2,1,5,26
0.395988494,30,0,,2,3,31,43
0.395669818,32,0,,2,3,45,48.5
0.393355429,19,0,,1,4,98,81.6
0.392838061,19,0,,1,3,22,39.32
0.391545802,33,0,,3,2,15,35
0.391412944,30,0,,2,4,96,78.01492537
0.389384061,35,0,,3,3,76,61.07
0.388999999,33,0,,3,3,77,61.67
0.388471186,18,0,,1,3,37,45
0.387637466,23,0,,1,3,16,36
0.387290597,7,0,,1,3,76,61
0.386276245,30,0,,2,3,55,52
0.3832618,33,0,,3,4,85,66.5
0.382891238,1,0,,1,3,32,43.63
0.381658524,25,0,,2,3,62,55
0.380875021,32,0,,2,2,10,31
0.377536952,15,0,,1,3,41,47
0.375585437,30,0,,2,3,31,43
0.374809027,29,0,,2,3,49,50
0.373003691,18,0,,1,1,2,19.75
0.371723354,27,0,,2,4,87,67.75
0.370881557,32,0,,2,4,85,66
0.368910819,30,0,,2,3,74,60.5
0.366906673,8,0,,1,3,58,53.65
0.364925027,17,0,,1,3,60,54.21
0.364811838,28,0,,2,1,4,24
0.364765882,34,0,,3,3,41,47
0.364548653,27,0,,2,1,5,26
0.362558037,32,0,,2,4,93,74
0.358519435,22,0,,1,3,69,58
0.355697572,35,0,,3,3,24,40.36363636
0.351877421,28,0,,2,2,12,33
0.343172491,25,0,,2,4,97,80.67
0.342198402,14,0,,1,3,18,37
0.341599047,24,0,,2,3,78,62
0.341436893,16,0,,1,3,58,53.72
0.339826435,27,0,,2,1,2,19
0.334620684,24,0,,2,3,71,59
0.324728191,13,0,,1,3,37,45.2
0.321331173,27,0,,2,3,27,41.4
0.320433587,22,0,,1,3,41,47
0.317153305,14,0,,1,3,26,41
0.316206694,20,0,,1,1,4,25.25
0.314183444,18,0,,1,3,39,46
0.309047014,13,0,,1,4,99,84.5
0.301324248,24,0,,2,3,46,48.92
0.294304013,21,0,,1,2,10,31.5
0.291858882,17,0,,1,3,48,49.495
0.291828573,16,0,,1,1,1,18.625
0.29145357,9,0,,1,3,76,61
0.289505392,25,0,,2,3,67,57.40909091
0.286270887,11,0,,1,3,65,56.335
0.284591019,20,0,,1,3,46,48.92
0.284534514,18,0,,1,4,90,70.3
0.282722324,15,0,,1,3,76,61
0.273998052,15,0,,1,3,24,40.23
0.26802814,5,0,,1,3,37,45.255
0.263474643,14,0,,1,4,85,66
0.260991007,29,0,,2,3,50,50.335
0.254236728,16,0,,1,3,52,51
0.253447354,15,0,,1,2,9,30
0.253266215,16,0,,1,3,47,49.12121212
0.247721642,15,0,,1,3,37,45.175
0.247327879,23,0,,1,2,11,32.54
0.241252273,3,0,,1,3,39,46
0.24114874,19,0,,1,3,29,42
0.237685993,4,0,,1,1,5,26
0.236166716,10,0,,1,1,2,21.255
0.234434396,13,0,,1,3,51,50.7
0.229719907,11,0,,1,3,24,40.35
0.215619907,5,0,,1,3,60,54.33333333
0.213187113,12,0,,1,1,1,10
0.181307331,5,0,,1,3,31,43.015
0.177154198,6,0,,1,3,68,57.6
0.157428876,8,0,,1,4,91,70.5
0.151333511,2,0,,1,3,20,38
0.022528492,23,0,,1,3,52,51
